date,ticker,open,high,low,close,volume,daily_return,log_return,year,month,quarter,day_of_week
2024-01-23,AAPL,211.4,210.74,207.16,209.21,65127346,-0.008671341925701181,-0.008709156773447423,2024,1,1,Tuesday
2024-01-24,AAPL,208.54,214.92,212.03,213.43,127249977,0.02017111992734577,0.01997037785991982,2024,1,1,Wednesday
2024-01-25,AAPL,212.47,209.12,202.16,205.01,78048383,-0.039450873822799104,-0.04025015161899303,2024,1,1,Thursday
2024-01-26,AAPL,206.11,206.44,200.19,202.38,117101316,-0.012828642505243626,-0.012911640134869853,2024,1,1,Friday
2024-01-29,AAPL,202.31,198.3,195.51,196.74,68173162,-0.027868366439371406,-0.028264058217001915,2024,1,1,Monday
2024-01-30,AAPL,198.77,195.7,192.06,194.08,86095704,-0.013520382230354788,-0.01361261488887189,2024,1,1,Tuesday
2024-01-31,AAPL,194.13,197.55,193.11,194.99,78679593,0.004688788128606847,0.004677830001755488,2024,1,1,Wednesday
2024-02-01,AAPL,194.07,195.57,193.45,194.49,48073925,-0.00256423406328532,-0.0025675273424814364,2024,2,1,Thursday
2024-02-02,AAPL,195.7,196.29,190.78,193.74,122796452,-0.003856239395341632,-0.00386369385677511,2024,2,1,Friday
2024-02-05,AAPL,194.36,195.81,192.11,193.3,76821192,-0.0022710849592236793,-0.002273667783953612,2024,2,1,Monday
2024-02-06,AAPL,194.02,197.39,192.21,194.06,100078222,0.003931712364200646,0.003924003382868113,2024,2,1,Tuesday
2024-02-07,AAPL,195.24,191.99,189.46,190.84,63842430,-0.01659280634855198,-0.016732008949247132,2024,2,1,Wednesday
2024-02-08,AAPL,190.21,196.23,191.64,193.24,76139967,0.012575979878432175,0.012497559038299641,2024,2,1,Thursday
2024-02-09,AAPL,193.11,197.72,193.62,195.52,61680690,0.011798799420409845,0.011729736297024574,2024,2,1,Friday
2024-02-12,AAPL,195.35,198.91,194.15,196.89,115911408,0.0070069558101470975,0.006982521170510372,2024,2,1,Monday
2024-02-13,AAPL,195.59,200.12,197.84,198.85,87834067,0.009954797094824608,0.009905574499958644,2024,2,1,Tuesday
2024-02-14,AAPL,198.58,201.32,198.14,199.95,89312610,0.005531807895398533,0.005516563639127726,2024,2,1,Wednesday
2024-02-15,AAPL,201.31,210.24,204.47,207.08,120239054,0.03565891472868232,0.03503785674087338,2024,2,1,Thursday
2024-02-16,AAPL,207.33,208.63,205.31,206.87,113174290,-0.0010141008305969423,-0.0010146153787427995,2024,2,1,Friday
2024-02-19,AAPL,205.45,206.72,204.93,205.88,100648011,-0.004785614153816398,-0.0047971018704040915,2024,2,1,Monday
2024-02-20,AAPL,204.25,204.88,201.93,203.35,52222238,-0.012288711870992786,-0.01236484243132021,2024,2,1,Tuesday
2024-02-21,AAPL,205.08,200.99,197.65,199.9,64930852,-0.016965822473567704,-0.017111390846879123,2024,2,1,Wednesday
2024-02-22,AAPL,199.81,197.11,194.59,195.81,59196368,-0.020460230115057598,-0.020672440191118704,2024,2,1,Thursday
2024-02-23,AAPL,195.16,196.86,189.87,192.96,99512846,-0.014554925693274101,-0.014661887776415134,2024,2,1,Friday
2024-02-26,AAPL,192.69,194.77,191.25,192.81,84202298,-0.0007773631840796158,-0.0007776654875161248,2024,2,1,Monday
2024-02-27,AAPL,191.36,197.63,192.11,194.0,52713569,0.006171879051916296,0.006152911012023523,2024,2,1,Tuesday
2024-02-28,AAPL,195.41,196.45,191.67,194.25,75595999,0.0012886597938144284,0.0012878301844286859,2024,2,1,Wednesday
2024-02-29,AAPL,193.86,192.66,191.21,191.83,51100431,-0.012458172458172379,-0.012536426099510296,2024,2,1,Thursday
2024-03-01,AAPL,193.17,197.15,191.47,194.87,78734362,0.01584736485429805,0.015723106427796604,2024,3,1,Friday
2024-03-04,AAPL,194.93,199.35,195.07,197.43,48687137,0.013136963103607568,0.013051421560094409,2024,3,1,Monday
2024-03-05,AAPL,198.87,199.31,193.94,196.98,93754051,-0.0022792888618752283,-0.0022818903945812778,2024,3,1,Tuesday
2024-03-06,AAPL,197.24,196.43,193.5,194.9,89605385,-0.01055944765966077,-0.010615594228041066,2024,3,1,Wednesday
2024-03-07,AAPL,195.74,198.56,195.22,196.81,141799088,0.00979989738327336,0.009752189821830723,2024,3,1,Thursday
2024-03-08,AAPL,197.53,198.4,196.66,197.53,103171084,0.003658350693562351,0.0036516752045632522,2024,3,1,Friday
2024-03-11,AAPL,198.16,195.59,190.98,192.81,70467552,-0.023895104541082346,-0.024185223488604652,2024,3,1,Monday
2024-03-12,AAPL,193.15,195.34,188.63,192.67,102252747,-0.0007261034178726034,-0.0007263671586357676,2024,3,1,Tuesday
2024-03-13,AAPL,192.45,197.82,189.26,193.62,52600597,0.004930710541340311,0.004918594399256821,2024,3,1,Wednesday
2024-03-14,AAPL,195.51,191.62,189.59,190.77,59936451,-0.014719553765106919,-0.014828961344499358,2024,3,1,Thursday
2024-03-15,AAPL,189.89,193.66,189.64,191.47,88408612,0.003669340042983693,0.0036626244376876354,2024,3,1,Friday
2024-03-18,AAPL,191.48,188.39,185.03,186.88,41869252,-0.02397242387841436,-0.0242644387452515,2024,3,1,Monday
2024-03-19,AAPL,186.89,194.08,189.09,191.26,79113094,0.0234375,0.02316705928153438,2024,3,1,Tuesday
2024-03-20,AAPL,191.65,196.21,194.19,195.45,58906276,0.021907351249607743,0.021670833317567084,2024,3,1,Wednesday
2024-03-21,AAPL,195.02,197.86,191.5,194.7,82468693,-0.0038372985418265726,-0.0038446798608098324,2024,3,1,Thursday
2024-03-22,AAPL,195.01,198.11,193.45,195.99,57899325,0.006625577812018557,0.006603725142614732,2024,3,1,Friday
2024-03-25,AAPL,195.83,189.16,187.42,188.21,90858293,-0.03969590285218638,-0.04050527681829606,2024,3,1,Monday
2024-03-26,AAPL,186.69,185.6,184.06,184.63,80465205,-0.019021305987992232,-0.019204538294821008,2024,3,1,Tuesday
2024-03-27,AAPL,184.63,186.34,181.6,183.79,121770291,-0.004549639820180973,-0.0045600209302690976,2024,3,1,Wednesday
2024-03-28,AAPL,182.76,181.97,179.05,180.55,80161792,-0.017628815495946304,-0.0177860537539158,2024,3,1,Thursday
2024-03-29,AAPL,178.95,184.47,180.33,182.84,63525016,0.012683467183605579,0.012603705740076793,2024,3,1,Friday
2024-04-01,AAPL,182.97,193.39,185.09,189.24,74288850,0.03500328155764598,0.034404597299403664,2024,4,2,Monday
2024-04-02,AAPL,189.71,188.19,184.12,185.58,53450485,-0.019340519974635373,-0.019529994837914066,2024,4,2,Tuesday
2024-04-03,AAPL,186.07,185.38,181.2,183.03,90365974,-0.013740704817329474,-0.013835982093162502,2024,4,2,Wednesday
2024-04-04,AAPL,183.56,186.17,182.38,183.85,95486197,0.004480139867781174,0.004470133915410182,2024,4,2,Thursday
2024-04-05,AAPL,182.04,189.73,188.05,189.04,167802122,0.02822953494696767,0.027838425131371417,2024,4,2,Friday
2024-04-08,AAPL,187.73,188.38,182.6,185.24,66385312,-0.0201015658061785,-0.020306351266101096,2024,4,2,Monday
2024-04-09,AAPL,187.1,187.23,184.84,186.11,73824323,0.004696609803498175,0.0046856151433210804,2024,4,2,Tuesday
2024-04-10,AAPL,185.11,193.66,190.69,192.05,67309344,0.03191660845736388,0.03141785803604148,2024,4,2,Wednesday
2024-04-11,AAPL,192.65,188.39,185.71,186.81,85256191,-0.027284561312158284,-0.0276636972394435,2024,4,2,Thursday
2024-04-12,AAPL,186.16,185.32,179.92,182.87,89705653,-0.021090948022054468,-0.021316539665928686,2024,4,2,Friday
2024-04-15,AAPL,182.94,182.97,180.53,181.64,78729205,-0.006726089571827076,-0.0067488116567913006,2024,4,2,Monday
2024-04-16,AAPL,181.05,182.03,178.18,180.12,110821900,-0.008368200836819994,-0.008403410796379391,2024,4,2,Tuesday
2024-04-17,AAPL,180.63,185.26,179.44,182.71,66482102,0.014379302687097528,0.014276900990203189,2024,4,2,Wednesday
2024-04-18,AAPL,182.83,186.75,180.81,183.54,107541718,0.004542717968365029,0.0045324309672929,2024,4,2,Thursday
2024-04-19,AAPL,183.12,180.09,174.43,178.16,94026437,-0.029312411463441213,-0.029750604441754903,2024,4,2,Friday
2024-04-22,AAPL,177.21,182.72,176.79,179.81,79711802,0.009261338123035534,0.009218714894434177,2024,4,2,Monday
2024-04-23,AAPL,180.06,181.77,174.75,178.14,72787602,-0.009287581335854611,-0.009330979839822966,2024,4,2,Tuesday
2024-04-24,AAPL,177.03,182.82,180.87,182.12,165674821,0.02234197821937811,0.022096052462857993,2024,4,2,Wednesday
2024-04-25,AAPL,182.52,182.89,176.89,180.27,62609939,-0.010158137491763641,-0.010210083452635035,2024,4,2,Thursday
2024-04-26,AAPL,182.69,180.02,176.23,178.41,87479684,-0.010317856548510695,-0.010371454627334397,2024,4,2,Friday
2024-04-29,AAPL,179.64,182.42,178.48,180.14,63877099,0.009696765876352265,0.009650053968984811,2024,4,2,Monday
2024-04-30,AAPL,180.8,184.57,180.62,182.57,136689626,0.013489508160319685,0.013399334769822059,2024,4,2,Tuesday
2024-05-01,AAPL,182.49,188.19,180.73,184.05,104383804,0.008106479706414094,0.008073798699611355,2024,5,2,Wednesday
2024-05-02,AAPL,182.23,182.05,177.38,178.93,65269292,-0.027818527574028806,-0.028212791921259674,2024,5,2,Thursday
2024-05-03,AAPL,177.73,182.07,179.17,180.66,93298602,0.009668585480355318,0.009622143817926863,2024,5,2,Friday
2024-05-06,AAPL,181.84,179.12,176.43,177.59,86430044,-0.016993246983283528,-0.017139289055193664,2024,5,2,Monday
2024-05-07,AAPL,176.87,180.13,176.68,178.38,68514075,0.004448448673911809,0.004438583571557493,2024,5,2,Tuesday
2024-05-08,AAPL,177.74,176.01,173.07,174.19,100431499,-0.023489180401390253,-0.02376944874869095,2024,5,2,Wednesday
2024-05-09,AAPL,174.04,177.15,173.83,175.6,89910816,0.008094609334634573,0.00806202371164594,2024,5,2,Thursday
2024-05-10,AAPL,174.65,173.96,172.13,173.28,85347934,-0.013211845102505615,-0.013299897948335722,2024,5,2,Friday
2024-05-13,AAPL,172.2,170.23,168.5,169.62,79000226,-0.021121883656509688,-0.0213481423191265,2024,5,2,Monday
2024-05-14,AAPL,169.58,175.18,169.7,171.77,91044006,0.012675392052823975,0.012595731715380063,2024,5,2,Tuesday
2024-05-15,AAPL,170.99,174.21,170.77,172.56,85699152,0.004599173313151184,0.004588629431966795,2024,5,2,Wednesday
2024-05-16,AAPL,171.9,174.42,167.95,170.84,81430885,-0.009967547519703301,-0.010017556107635203,2024,5,2,Thursday
2024-05-17,AAPL,170.16,177.27,173.12,175.19,66004429,0.025462420978693556,0.025143653274464925,2024,5,2,Friday
2024-05-20,AAPL,175.65,175.05,173.04,173.96,132974383,-0.0070209486842855995,-0.007045711518292946,2024,5,2,Monday
2024-05-21,AAPL,173.75,174.86,173.29,174.13,58375755,0.0009772361462403456,0.0009767589618535032,2024,5,2,Tuesday
2024-05-22,AAPL,173.97,175.84,173.34,175.01,90950690,0.005053695514845247,0.005040968456774736,2024,5,2,Wednesday
2024-05-23,AAPL,175.54,177.14,171.29,173.25,72671872,-0.01005656819610301,-0.01010747707805336,2024,5,2,Thursday
2024-05-24,AAPL,173.13,176.4,173.17,174.72,135624605,0.00848484848484854,0.008449054486527663,2024,5,2,Friday
2024-05-27,AAPL,174.48,174.82,171.21,173.22,61006588,-0.008585164835164805,-0.008622229653641464,2024,5,2,Monday
2024-05-28,AAPL,173.64,174.56,169.88,172.09,64164343,-0.006523496132086359,-0.0065448671260791135,2024,5,2,Tuesday
2024-05-29,AAPL,172.68,179.04,172.68,176.21,59804518,0.023940961124992777,0.023658869803819673,2024,5,2,Wednesday
2024-05-30,AAPL,176.08,174.37,172.35,173.19,88152313,-0.01713864139379151,-0.017287207839687353,2024,5,2,Thursday
2024-05-31,AAPL,173.27,166.92,165.32,166.31,52990435,-0.03972515734164783,-0.040535741058903285,2024,5,2,Friday
2024-06-03,AAPL,165.64,172.4,169.86,171.0,69301606,0.02820034874631716,0.02781003982061134,2024,6,2,Monday
2024-06-04,AAPL,170.25,179.39,178.04,178.66,41943223,0.04479532163742683,0.04382100177103312,2024,6,2,Tuesday
2024-06-05,AAPL,179.36,178.91,176.72,177.51,85983295,-0.006436807343557671,-0.006457612916980705,2024,6,2,Wednesday
2024-06-06,AAPL,177.92,173.13,169.46,171.84,68852199,-0.03194186243028552,-0.03246313403621243,2024,6,2,Thursday
2024-06-07,AAPL,172.24,172.73,168.74,171.01,51193348,-0.004830074487895741,-0.004841776995537486,2024,6,2,Friday
2024-06-10,AAPL,171.26,172.38,167.78,170.26,110798081,-0.004385708438103042,-0.004395353869051423,2024,6,2,Monday
2024-06-11,AAPL,170.3,171.59,167.27,169.78,54040110,-0.0028192176670973623,-0.0028231991460892325,2024,6,2,Tuesday
2024-06-12,AAPL,170.39,167.95,165.36,166.67,101606726,-0.01831782306514318,-0.018487671755737074,2024,6,2,Wednesday
2024-06-13,AAPL,167.47,170.05,166.4,168.4,64826494,0.010379792404151988,0.010326292254141705,2024,6,2,Thursday
2024-06-14,AAPL,169.18,172.79,167.58,169.99,129346913,0.0094418052256533,0.009397509982452082,2024,6,2,Friday
2024-06-17,AAPL,169.9,168.83,162.35,165.8,100172309,-0.024648508735807928,-0.02495736908948368,2024,6,2,Monday
2024-06-18,AAPL,166.97,171.43,166.01,167.85,59122542,0.012364294330518666,0.0122884807248493,2024,6,2,Tuesday
2024-06-19,AAPL,168.05,174.97,172.6,173.9,60758188,0.03604408698242478,0.035409697934193414,2024,6,2,Wednesday
2024-06-20,AAPL,174.46,175.29,173.74,174.48,95936277,0.003335250143760682,0.0033297005331361703,2024,6,2,Thursday
2024-06-21,AAPL,174.74,174.67,172.43,173.56,73944380,-0.005272810637322212,-0.005286760963223547,2024,6,2,Friday
2024-06-24,AAPL,173.78,174.98,171.19,173.22,76037290,-0.001958976722747141,-0.0019608980272511904,2024,6,2,Monday
2024-06-25,AAPL,172.57,177.52,172.33,175.12,117178485,0.01096871031058777,0.01090899031170885,2024,6,2,Tuesday
2024-06-26,AAPL,175.75,171.12,168.49,170.12,63906429,-0.02855185015989037,-0.028967382829174722,2024,6,2,Wednesday
2024-06-27,AAPL,172.59,172.83,168.63,170.67,82221330,0.0032330119915353617,0.003227797045232902,2024,6,2,Thursday
2024-06-28,AAPL,170.35,171.14,168.27,169.62,106528757,-0.0061522235893829436,-0.006171226497111662,2024,6,2,Friday
2024-07-01,AAPL,169.68,176.16,174.18,175.12,101978487,0.03242542153048,0.03191081228105363,2024,7,3,Monday
2024-07-02,AAPL,174.72,175.78,172.8,174.68,76259563,-0.002512562814070307,-0.002515724597247247,2024,7,3,Tuesday
2024-07-03,AAPL,174.24,181.62,177.34,179.78,73358242,0.02919624456148373,0.0287781525278929,2024,7,3,Wednesday
2024-07-04,AAPL,181.2,179.02,174.48,176.52,47483486,-0.018133274001557398,-0.018299696743906708,2024,7,3,Thursday
2024-07-05,AAPL,175.91,179.96,176.22,178.37,58273831,0.010480398821663295,0.01042586016886558,2024,7,3,Friday
2024-07-08,AAPL,177.94,180.55,178.59,179.42,88017389,0.005886640130066567,0.005869381560925318,2024,7,3,Monday
2024-07-09,AAPL,177.97,179.32,174.96,176.87,76758334,-0.014212462378775936,-0.01431442668443506,2024,7,3,Tuesday
2024-07-10,AAPL,176.19,178.87,176.59,177.49,81818612,0.003505399445920654,0.00349926985355278,2024,7,3,Wednesday
2024-07-11,AAPL,175.94,183.92,177.19,181.27,109267905,0.021296974477435393,0.02107336317457258,2024,7,3,Thursday
2024-07-12,AAPL,181.85,181.63,178.95,180.35,56026775,-0.005075302035637552,-0.005088225125279798,2024,7,3,Friday
2024-07-15,AAPL,182.93,176.67,174.24,175.31,74527824,-0.02794566121430553,-0.02834357198376525,2024,7,3,Monday
2024-07-16,AAPL,174.99,177.23,174.22,175.34,84659719,0.00017112543494390842,0.00017111079465685923,2024,7,3,Tuesday
2024-07-17,AAPL,173.85,175.24,171.34,172.75,64765862,-0.014771301471426912,-0.014881483512660217,2024,7,3,Wednesday
2024-07-18,AAPL,173.54,174.1,169.78,171.82,122912137,-0.005383502170766996,-0.005398045437868819,2024,7,3,Thursday
2024-07-19,AAPL,171.19,172.75,170.14,171.66,105067465,-0.0009312070771737568,-0.0009316409198365287,2024,7,3,Friday
2024-07-22,AAPL,172.8,169.49,163.04,166.83,87275225,-0.028137015029709778,-0.02854044642249147,2024,7,3,Monday
2024-07-23,AAPL,166.59,164.35,160.32,162.38,137043195,-0.026673859617574847,-0.02703606243328198,2024,7,3,Tuesday
2024-07-24,AAPL,161.86,166.15,162.17,163.79,51027160,0.008683335386131308,0.008645852059987772,2024,7,3,Wednesday
2024-07-25,AAPL,163.64,163.93,160.54,162.41,79814783,-0.008425422797484594,-0.008461117307776697,2024,7,3,Thursday
2024-07-26,AAPL,163.04,156.09,154.46,155.55,89293413,-0.042238778400344734,-0.04315677884286537,2024,7,3,Friday
2024-07-29,AAPL,155.37,159.67,155.91,157.71,60804276,0.013886210221793593,0.013790680155820304,2024,7,3,Monday
2024-07-30,AAPL,157.31,159.31,157.25,158.52,87552708,0.005136009130682906,0.005122864822767895,2024,7,3,Tuesday
2024-07-31,AAPL,158.36,159.0,154.08,156.67,57400435,-0.011670451678021831,-0.011739085916838686,2024,7,3,Wednesday
2024-08-01,AAPL,155.66,154.03,152.67,153.27,98415058,-0.021701665922001512,-0.02194061039457926,2024,8,3,Thursday
2024-08-02,AAPL,153.58,158.61,152.12,155.54,109878703,0.01481046519214435,0.01470186125598072,2024,8,3,Friday
2024-08-05,AAPL,154.12,158.61,155.45,156.54,86810419,0.006429214350006429,0.0064086351098948235,2024,8,3,Monday
2024-08-06,AAPL,156.18,165.91,160.22,163.08,45887249,0.04177845917976253,0.04092930957436075,2024,8,3,Tuesday
2024-08-07,AAPL,163.71,166.17,162.25,164.33,59858807,0.007664949717929748,0.007635723242145815,2024,8,3,Wednesday
2024-08-08,AAPL,164.58,166.49,164.58,165.49,94768742,0.007058966713320736,0.007034168837653296,2024,8,3,Thursday
2024-08-09,AAPL,165.99,168.19,162.67,165.09,80510388,-0.0024170644751949633,-0.0024199902910748525,2024,8,3,Friday
2024-08-12,AAPL,165.04,170.19,165.18,167.48,35652734,0.014476951965594509,0.01437316141116544,2024,8,3,Monday
2024-08-13,AAPL,168.48,170.86,167.61,169.34,116149220,0.01110580367805114,0.011044587063188598,2024,8,3,Tuesday
2024-08-14,AAPL,170.14,174.82,171.77,173.07,83347914,0.022026691862524928,0.021787608722776432,2024,8,3,Wednesday
2024-08-15,AAPL,173.46,173.26,169.88,171.62,62571145,-0.008378112902293844,-0.00841340655793284,2024,8,3,Thursday
2024-08-16,AAPL,172.43,173.76,167.64,170.43,107825406,-0.006933923785106599,-0.006958075141829637,2024,8,3,Friday
2024-08-19,AAPL,171.08,171.45,167.14,169.12,65285152,-0.0076864401807194005,-0.00771613311521775,2024,8,3,Monday
2024-08-20,AAPL,168.74,172.88,170.3,171.49,65071782,0.014013718070009507,0.013916433746128236,2024,8,3,Tuesday
2024-08-21,AAPL,170.31,177.67,173.07,175.99,89079785,0.02624059711936555,0.025902219374063857,2024,8,3,Wednesday
2024-08-22,AAPL,176.37,176.65,172.69,174.7,136501850,-0.007329961929655182,-0.0073569581021087705,2024,8,3,Thursday
2024-08-23,AAPL,175.19,176.85,170.78,173.52,130204043,-0.006754436176302114,-0.006777350621391823,2024,8,3,Friday
2024-08-26,AAPL,174.49,175.73,173.08,174.53,89116106,0.005820654679575821,0.005803780118126301,2024,8,3,Monday
2024-08-27,AAPL,173.7,175.02,172.63,173.88,91903795,-0.0037242880880078433,-0.00373124051615399,2024,8,3,Tuesday
2024-08-28,AAPL,173.08,180.19,173.74,176.8,101440895,0.016793190706234196,0.01665374408295175,2024,8,3,Wednesday
2024-08-29,AAPL,177.21,172.44,168.49,170.23,54868067,-0.037160633484162986,-0.037868686377064045,2024,8,3,Thursday
2024-08-30,AAPL,170.17,169.67,166.53,167.93,97054350,-0.013511131997885117,-0.0136032379195625,2024,8,3,Friday
2024-09-02,AAPL,166.32,167.19,163.49,165.79,64187250,-0.012743404990174567,-0.012825298655542754,2024,9,3,Monday
2024-09-03,AAPL,166.1,160.98,158.05,159.44,88020527,-0.038301465709632665,-0.039054251346834566,2024,9,3,Tuesday
2024-09-04,AAPL,157.94,159.44,154.38,156.92,74722880,-0.015805318615153108,-0.01593155456318754,2024,9,3,Wednesday
2024-09-05,AAPL,156.17,155.56,153.38,154.57,92980438,-0.014975783838898749,-0.015089053177124561,2024,9,3,Thursday
2024-09-06,AAPL,155.63,154.99,152.72,154.11,82885295,-0.0029759979297404593,-0.0029804350169409083,2024,9,3,Friday
2024-09-09,AAPL,155.54,158.74,155.45,157.13,31820716,0.019596392187398504,0.019406855054754122,2024,9,3,Monday
2024-09-10,AAPL,156.15,157.91,154.19,156.54,84410698,-0.0037548526697639417,-0.003761919825348394,2024,9,3,Tuesday
2024-09-11,AAPL,156.28,156.74,151.27,153.89,96996269,-0.01692858055449087,-0.017073506900931717,2024,9,3,Wednesday
2024-09-12,AAPL,153.92,154.57,152.84,153.81,91451167,-0.0005198518422249165,-0.0005199870120413976,2024,9,3,Thursday
2024-09-13,AAPL,155.21,157.19,155.96,156.65,77575437,0.01846433911969325,0.018295942934481956,2024,9,3,Friday
2024-09-16,AAPL,156.26,157.14,152.39,154.14,130931612,-0.01602298116820955,-0.016152737048353696,2024,9,3,Monday
2024-09-17,AAPL,153.77,153.13,150.78,151.84,87833113,-0.014921499935123816,-0.015033945488229377,2024,9,3,Tuesday
2024-09-18,AAPL,153.04,154.61,152.09,153.36,91224967,0.01001053740779767,0.00996076387577131,2024,9,3,Wednesday
2024-09-19,AAPL,153.07,154.04,151.38,152.85,109439753,-0.003325508607198824,-0.0033310504005456204,2024,9,3,Thursday
2024-09-20,AAPL,153.42,156.3,153.16,154.61,89193176,0.01151455675498858,0.011448768777659738,2024,9,3,Friday
2024-09-23,AAPL,153.45,156.92,152.81,154.65,61106687,0.0002587154776534373,0.00025868201657539003,2024,9,3,Monday
2024-09-24,AAPL,154.51,158.45,154.47,156.58,38494886,0.012479793081151103,0.012402562348689623,2024,9,3,Tuesday
2024-09-25,AAPL,155.25,155.99,151.79,153.91,69330877,-0.017051986205134817,-0.017199045487905525,2024,9,3,Wednesday
2024-09-26,AAPL,153.08,154.89,152.62,153.95,100515333,0.00025989214475985456,0.00025985837864663896,2024,9,3,Thursday
2024-09-27,AAPL,154.61,154.93,151.71,153.47,71959087,-0.0031178954205910436,-0.0031227661835057786,2024,9,3,Friday
2024-09-30,AAPL,153.43,152.45,148.32,150.39,101735890,-0.020069068873395546,-0.020273188243481913,2024,9,3,Monday
2024-10-01,AAPL,150.15,147.77,145.36,146.51,83650306,-0.025799587738546403,-0.026138234430300014,2024,10,4,Tuesday
2024-10-02,AAPL,145.95,149.06,146.73,148.3,117736191,0.012217596068527792,0.012143563630664787,2024,10,4,Wednesday
2024-10-03,AAPL,148.13,148.58,146.31,147.48,73219488,-0.005529332434255019,-0.0055446757779427785,2024,10,4,Thursday
2024-10-04,AAPL,147.71,145.64,144.46,145.01,92048083,-0.01674803363167887,-0.016889867806139932,2024,10,4,Friday
2024-10-07,AAPL,145.73,146.27,143.75,144.84,93110983,-0.0011723329425555873,-0.0011730206623632878,2024,10,4,Monday
2024-10-08,AAPL,142.9,149.33,145.92,147.71,125525283,0.01981496824081752,0.019621207155068036,2024,10,4,Tuesday
2024-10-09,AAPL,147.08,142.69,141.56,142.15,47944085,-0.0376413242163699,-0.03836805395549961,2024,10,4,Wednesday
2024-10-10,AAPL,142.27,140.39,137.58,138.64,69721180,-0.024692226521280447,-0.02500219268965826,2024,10,4,Thursday
2024-10-11,AAPL,138.57,138.48,133.9,136.54,103190982,-0.015147143681477182,-0.01526303341721637,2024,10,4,Friday
2024-10-14,AAPL,136.82,142.62,138.58,140.04,127204442,0.02563351398857483,0.025310484096330733,2024,10,4,Monday
2024-10-15,AAPL,140.23,142.07,137.96,140.78,85974271,0.005284204512996382,0.005270292093520713,2024,10,4,Tuesday
2024-10-16,AAPL,140.56,143.62,140.97,142.69,73274699,0.013567268077852024,0.013476056762498348,2024,10,4,Wednesday
2024-10-17,AAPL,142.31,141.92,137.72,140.02,100399993,-0.018711892914710093,-0.018889175393432194,2024,10,4,Thursday
2024-10-18,AAPL,139.84,138.11,136.29,137.44,103817799,-0.018425939151549886,-0.01859781131310639,2024,10,4,Friday
2024-10-21,AAPL,138.24,139.54,137.49,138.55,71817496,0.00807625145518065,0.008043813073042385,2024,10,4,Monday
2024-10-22,AAPL,138.03,140.0,137.74,138.75,88333447,0.001443522194153557,0.0014424813175562927,2024,10,4,Tuesday
2024-10-23,AAPL,138.71,141.21,139.04,140.11,113998445,0.00980180180180179,0.009754075756596177,2024,10,4,Wednesday
2024-10-24,AAPL,140.25,140.71,137.99,139.73,141057037,-0.0027121547355650755,-0.002715839290783715,2024,10,4,Thursday
2024-10-25,AAPL,140.84,141.55,139.59,140.46,99963800,0.0052243612681601714,0.005210761638518018,2024,10,4,Friday
2024-10-28,AAPL,140.24,142.85,139.33,140.9,81066378,0.0031325644311548384,0.0031276681737601956,2024,10,4,Monday
2024-10-29,AAPL,141.59,144.09,141.46,142.84,78712665,0.013768630234208601,0.013674703821613106,2024,10,4,Tuesday
2024-10-30,AAPL,143.74,145.89,143.62,144.88,94561044,0.01428171380565657,0.014180690848910141,2024,10,4,Wednesday
2024-10-31,AAPL,144.83,142.06,140.2,141.01,77271468,-0.02671176145775822,-0.02707500372601927,2024,10,4,Thursday
2024-11-01,AAPL,140.85,136.73,134.3,135.78,84683331,-0.03708956811573638,-0.03779488097563765,2024,11,4,Friday
2024-11-04,AAPL,135.55,139.23,137.36,138.17,58245320,0.017602003240535957,0.017448882195076953,2024,11,4,Monday
2024-11-05,AAPL,137.99,142.51,139.62,141.06,118054194,0.020916262575088718,0.02070052071145504,2024,11,4,Tuesday
2024-11-06,AAPL,141.67,140.0,137.87,138.69,56824707,-0.016801361122926406,-0.01694410511178937,2024,11,4,Wednesday
2024-11-07,AAPL,138.86,136.12,132.9,134.43,70273382,-0.030715985290936554,-0.031197609202082345,2024,11,4,Thursday
2024-11-08,AAPL,134.6,137.01,133.14,134.72,82376863,0.0021572565647547393,0.0021549330278550958,2024,11,4,Friday
2024-11-11,AAPL,133.95,137.88,135.68,136.93,145375885,0.016404394299287528,0.01627129585012581,2024,11,4,Monday
2024-11-12,AAPL,136.26,142.54,139.73,141.25,70472441,0.03154896662528284,0.03106152368240788,2024,11,4,Tuesday
2024-11-13,AAPL,142.79,143.99,140.45,142.56,65511250,0.009274336283185747,0.009231593695948762,2024,11,4,Wednesday
2024-11-14,AAPL,142.43,144.57,139.91,141.72,67814874,-0.005892255892255949,-0.0059096837252279886,2024,11,4,Thursday
2024-11-15,AAPL,141.16,141.05,138.38,139.65,131590625,-0.014606265876375923,-0.014713987606085449,2024,11,4,Friday
2024-11-18,AAPL,140.67,142.31,137.49,139.74,34409150,0.0006444683136412888,0.000644260733118903,2024,11,4,Monday
2024-11-19,AAPL,139.94,140.53,137.54,139.09,59216796,-0.004651495634750313,-0.004662347505265906,2024,11,4,Tuesday
2024-11-20,AAPL,139.5,139.31,134.51,136.77,181528605,-0.016679847580703067,-0.016820522725578976,2024,11,4,Wednesday
2024-11-21,AAPL,136.68,143.51,139.74,141.69,95515759,0.03597280105286238,0.03534088968267562,2024,11,4,Thursday
2024-11-22,AAPL,141.46,146.64,145.39,146.12,57410725,0.031265438633636844,0.030786629350946344,2024,11,4,Friday
2024-11-25,AAPL,146.0,149.45,148.16,149.04,79000267,0.019983575143717403,0.019786524366251175,2024,11,4,Monday
